Training: 2024-02-02 12:22:23,655-rank_id: 0
Training: 2024-02-02 23:21:06,195-Speed 1970.14 samples/sec   Loss 10.9867   LearningRate 0.000289   Epoch: 14   Global Step: 143820   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2176  Reg Loss 0.1487  
Training: 2024-02-02 23:21:11,399-Speed 1967.98 samples/sec   Loss 11.0931   LearningRate 0.000289   Epoch: 14   Global Step: 143840   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2358  Reg Loss 0.1454  
Training: 2024-02-02 23:21:16,599-Speed 1969.79 samples/sec   Loss 11.1621   LearningRate 0.000289   Epoch: 14   Global Step: 143860   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2381  Reg Loss 0.1212  
Training: 2024-02-02 23:21:21,803-Speed 1967.91 samples/sec   Loss 11.0967   LearningRate 0.000289   Epoch: 14   Global Step: 143880   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2490  Reg Loss 0.1060  
Training: 2024-02-02 23:21:27,005-Speed 1968.87 samples/sec   Loss 11.1244   LearningRate 0.000289   Epoch: 14   Global Step: 143900   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2303  Reg Loss 0.1107  
Training: 2024-02-02 23:21:32,206-Speed 1969.43 samples/sec   Loss 10.9945   LearningRate 0.000289   Epoch: 14   Global Step: 143920   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2078  Reg Loss 0.1390  
Training: 2024-02-02 23:21:37,411-Speed 1967.71 samples/sec   Loss 11.0267   LearningRate 0.000289   Epoch: 14   Global Step: 143940   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2540  Reg Loss 0.1042  
Training: 2024-02-02 23:21:42,618-Speed 1966.91 samples/sec   Loss 11.1027   LearningRate 0.000288   Epoch: 14   Global Step: 143960   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2174  Reg Loss 0.1386  
Training: 2024-02-02 23:21:47,823-Speed 1968.04 samples/sec   Loss 10.9619   LearningRate 0.000288   Epoch: 14   Global Step: 143980   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2226  Reg Loss 0.1354  
Training: 2024-02-02 23:21:53,025-Speed 1968.59 samples/sec   Loss 11.0703   LearningRate 0.000288   Epoch: 14   Global Step: 144000   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2196  Reg Loss 0.1153  
Training: 2024-02-02 23:21:59,215-[lfw][144000]XNorm: 3.236869
Training: 2024-02-02 23:21:59,216-[lfw][144000]Accuracy-Flip: 0.96600+-0.00940
Training: 2024-02-02 23:21:59,216-[lfw][144000]Accuracy-Highest: 0.96600
Training: 2024-02-02 23:22:06,252-[cfp_fp][144000]XNorm: 3.171585
Training: 2024-02-02 23:22:06,253-[cfp_fp][144000]Accuracy-Flip: 0.78300+-0.01443
Training: 2024-02-02 23:22:06,253-[cfp_fp][144000]Accuracy-Highest: 0.78386
Training: 2024-02-02 23:22:12,393-[agedb_30][144000]XNorm: 3.223475
Training: 2024-02-02 23:22:12,394-[agedb_30][144000]Accuracy-Flip: 0.81100+-0.01601
Training: 2024-02-02 23:22:12,394-[agedb_30][144000]Accuracy-Highest: 0.81233
Training: 2024-02-02 23:22:17,586-Speed 416.94 samples/sec   Loss 11.0861   LearningRate 0.000288   Epoch: 14   Global Step: 144020   Fp16 Grad Scale: 131072   Required: 4 hours Feat Norm 3.2293  Reg Loss 0.1079  
Training: 2024-02-02 23:22:22,778-Speed 1972.70 samples/sec   Loss 10.9730   LearningRate 0.000288   Epoch: 14   Global Step: 144040   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2358  Reg Loss 0.1007  
Training: 2024-02-02 23:22:27,970-Speed 1972.85 samples/sec   Loss 11.0764   LearningRate 0.000288   Epoch: 14   Global Step: 144060   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2466  Reg Loss 0.1051  
Training: 2024-02-02 23:22:33,164-Speed 1971.99 samples/sec   Loss 10.9145   LearningRate 0.000288   Epoch: 14   Global Step: 144080   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2303  Reg Loss 0.1292  
Training: 2024-02-02 23:22:38,358-Speed 1971.61 samples/sec   Loss 10.9126   LearningRate 0.000288   Epoch: 14   Global Step: 144100   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2467  Reg Loss 0.1074  
Training: 2024-02-02 23:22:43,557-Speed 1970.10 samples/sec   Loss 11.0102   LearningRate 0.000288   Epoch: 14   Global Step: 144120   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2280  Reg Loss 0.1196  
Training: 2024-02-02 23:22:48,753-Speed 1971.26 samples/sec   Loss 10.9960   LearningRate 0.000288   Epoch: 14   Global Step: 144140   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2583  Reg Loss 0.1144  
Training: 2024-02-02 23:22:53,951-Speed 1970.31 samples/sec   Loss 10.8655   LearningRate 0.000287   Epoch: 14   Global Step: 144160   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2203  Reg Loss 0.1435  
Training: 2024-02-02 23:22:59,153-Speed 1968.90 samples/sec   Loss 10.9860   LearningRate 0.000287   Epoch: 14   Global Step: 144180   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2461  Reg Loss 0.1057  
Training: 2024-02-02 23:23:04,353-Speed 1969.58 samples/sec   Loss 10.9232   LearningRate 0.000287   Epoch: 14   Global Step: 144200   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2208  Reg Loss 0.1630  
Training: 2024-02-02 23:23:09,551-Speed 1970.38 samples/sec   Loss 11.0055   LearningRate 0.000287   Epoch: 14   Global Step: 144220   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2416  Reg Loss 0.1037  
Training: 2024-02-02 23:23:14,758-Speed 1967.23 samples/sec   Loss 10.9338   LearningRate 0.000287   Epoch: 14   Global Step: 144240   Fp16 Grad Scale: 131072   Required: 4 hours Feat Norm 3.2539  Reg Loss 0.0949  
Training: 2024-02-02 23:23:19,953-Speed 1971.18 samples/sec   Loss 10.9318   LearningRate 0.000287   Epoch: 14   Global Step: 144260   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2544  Reg Loss 0.1092  
Training: 2024-02-02 23:23:25,153-Speed 1969.90 samples/sec   Loss 10.9577   LearningRate 0.000287   Epoch: 14   Global Step: 144280   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2394  Reg Loss 0.1232  
Training: 2024-02-02 23:23:30,357-Speed 1968.22 samples/sec   Loss 11.1018   LearningRate 0.000287   Epoch: 14   Global Step: 144300   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2530  Reg Loss 0.0846  
Training: 2024-02-02 23:23:35,562-Speed 1967.56 samples/sec   Loss 11.1162   LearningRate 0.000287   Epoch: 14   Global Step: 144320   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2444  Reg Loss 0.0816  
Training: 2024-02-02 23:23:40,764-Speed 1969.08 samples/sec   Loss 10.9614   LearningRate 0.000287   Epoch: 14   Global Step: 144340   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2396  Reg Loss 0.1047  
Training: 2024-02-02 23:23:45,961-Speed 1970.94 samples/sec   Loss 11.0873   LearningRate 0.000286   Epoch: 14   Global Step: 144360   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2172  Reg Loss 0.1576  
Training: 2024-02-02 23:23:51,171-Speed 1965.60 samples/sec   Loss 11.0032   LearningRate 0.000286   Epoch: 14   Global Step: 144380   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2120  Reg Loss 0.1224  
Training: 2024-02-02 23:23:56,383-Speed 1965.21 samples/sec   Loss 11.0674   LearningRate 0.000286   Epoch: 14   Global Step: 144400   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2172  Reg Loss 0.1494  
Training: 2024-02-02 23:24:01,595-Speed 1965.29 samples/sec   Loss 11.0558   LearningRate 0.000286   Epoch: 14   Global Step: 144420   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2163  Reg Loss 0.1360  
Training: 2024-02-02 23:24:06,808-Speed 1964.74 samples/sec   Loss 11.1137   LearningRate 0.000286   Epoch: 14   Global Step: 144440   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2340  Reg Loss 0.1080  
Training: 2024-02-02 23:24:12,013-Speed 1967.69 samples/sec   Loss 11.0579   LearningRate 0.000286   Epoch: 14   Global Step: 144460   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2416  Reg Loss 0.1081  
Training: 2024-02-02 23:24:17,223-Speed 1965.67 samples/sec   Loss 11.1129   LearningRate 0.000286   Epoch: 14   Global Step: 144480   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2329  Reg Loss 0.1130  
Training: 2024-02-02 23:24:22,437-Speed 1964.33 samples/sec   Loss 11.0245   LearningRate 0.000286   Epoch: 14   Global Step: 144500   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2169  Reg Loss 0.1132  
Training: 2024-02-02 23:24:27,648-Speed 1965.53 samples/sec   Loss 11.0861   LearningRate 0.000286   Epoch: 14   Global Step: 144520   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2334  Reg Loss 0.1121  
Training: 2024-02-02 23:24:32,852-Speed 1968.43 samples/sec   Loss 11.1334   LearningRate 0.000286   Epoch: 14   Global Step: 144540   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2248  Reg Loss 0.1293  
Training: 2024-02-02 23:24:38,054-Speed 1968.81 samples/sec   Loss 11.0732   LearningRate 0.000285   Epoch: 14   Global Step: 144560   Fp16 Grad Scale: 131072   Required: 4 hours Feat Norm 3.2336  Reg Loss 0.1009  
Training: 2024-02-02 23:24:43,251-Speed 1970.91 samples/sec   Loss 10.9567   LearningRate 0.000285   Epoch: 14   Global Step: 144580   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2356  Reg Loss 0.1438  
Training: 2024-02-02 23:24:48,454-Speed 1968.56 samples/sec   Loss 10.9958   LearningRate 0.000285   Epoch: 14   Global Step: 144600   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2446  Reg Loss 0.1273  
Training: 2024-02-02 23:24:53,658-Speed 1968.10 samples/sec   Loss 11.0271   LearningRate 0.000285   Epoch: 14   Global Step: 144620   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2345  Reg Loss 0.1260  
Training: 2024-02-02 23:24:58,860-Speed 1968.85 samples/sec   Loss 11.0279   LearningRate 0.000285   Epoch: 14   Global Step: 144640   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2355  Reg Loss 0.1249  
Training: 2024-02-02 23:25:04,061-Speed 1968.96 samples/sec   Loss 11.0522   LearningRate 0.000285   Epoch: 14   Global Step: 144660   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2038  Reg Loss 0.1524  
Training: 2024-02-02 23:25:09,259-Speed 1970.26 samples/sec   Loss 11.1791   LearningRate 0.000285   Epoch: 14   Global Step: 144680   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2367  Reg Loss 0.1130  
Training: 2024-02-02 23:25:14,462-Speed 1968.53 samples/sec   Loss 11.0392   LearningRate 0.000285   Epoch: 14   Global Step: 144700   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2389  Reg Loss 0.1304  
Training: 2024-02-02 23:25:19,669-Speed 1967.27 samples/sec   Loss 10.9976   LearningRate 0.000285   Epoch: 14   Global Step: 144720   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2315  Reg Loss 0.1368  
Training: 2024-02-02 23:25:24,875-Speed 1967.05 samples/sec   Loss 11.0400   LearningRate 0.000285   Epoch: 14   Global Step: 144740   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2276  Reg Loss 0.1181  
Training: 2024-02-02 23:25:30,083-Speed 1966.75 samples/sec   Loss 11.0375   LearningRate 0.000284   Epoch: 14   Global Step: 144760   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2411  Reg Loss 0.1191  
Training: 2024-02-02 23:25:35,283-Speed 1969.74 samples/sec   Loss 10.9157   LearningRate 0.000284   Epoch: 14   Global Step: 144780   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2461  Reg Loss 0.1187  
Training: 2024-02-02 23:25:40,492-Speed 1966.14 samples/sec   Loss 11.0224   LearningRate 0.000284   Epoch: 14   Global Step: 144800   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2267  Reg Loss 0.1416  
Training: 2024-02-02 23:25:45,696-Speed 1968.13 samples/sec   Loss 11.1488   LearningRate 0.000284   Epoch: 14   Global Step: 144820   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2333  Reg Loss 0.1187  
Training: 2024-02-02 23:25:50,898-Speed 1968.61 samples/sec   Loss 11.0479   LearningRate 0.000284   Epoch: 14   Global Step: 144840   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2237  Reg Loss 0.1070  
Training: 2024-02-02 23:25:56,103-Speed 1968.11 samples/sec   Loss 10.9343   LearningRate 0.000284   Epoch: 14   Global Step: 144860   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2326  Reg Loss 0.0890  
Training: 2024-02-02 23:26:01,309-Speed 1967.29 samples/sec   Loss 11.1557   LearningRate 0.000284   Epoch: 14   Global Step: 144880   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2360  Reg Loss 0.1132  
Training: 2024-02-02 23:26:06,516-Speed 1966.75 samples/sec   Loss 10.9407   LearningRate 0.000284   Epoch: 14   Global Step: 144900   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2349  Reg Loss 0.1206  
Training: 2024-02-02 23:26:11,724-Speed 1966.80 samples/sec   Loss 11.1443   LearningRate 0.000284   Epoch: 14   Global Step: 144920   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2347  Reg Loss 0.1117  
Training: 2024-02-02 23:26:16,931-Speed 1967.07 samples/sec   Loss 11.0270   LearningRate 0.000284   Epoch: 14   Global Step: 144940   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2246  Reg Loss 0.1186  
Training: 2024-02-02 23:26:22,137-Speed 1967.30 samples/sec   Loss 11.0993   LearningRate 0.000284   Epoch: 14   Global Step: 144960   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2395  Reg Loss 0.1227  
Training: 2024-02-02 23:26:27,337-Speed 1969.36 samples/sec   Loss 11.1138   LearningRate 0.000283   Epoch: 14   Global Step: 144980   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2369  Reg Loss 0.0983  
Training: 2024-02-02 23:26:32,538-Speed 1969.21 samples/sec   Loss 11.1194   LearningRate 0.000283   Epoch: 14   Global Step: 145000   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2333  Reg Loss 0.1247  
Training: 2024-02-02 23:26:37,744-Speed 1967.32 samples/sec   Loss 11.0287   LearningRate 0.000283   Epoch: 14   Global Step: 145020   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2384  Reg Loss 0.1578  
Training: 2024-02-02 23:26:42,945-Speed 1969.29 samples/sec   Loss 11.2232   LearningRate 0.000283   Epoch: 14   Global Step: 145040   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2442  Reg Loss 0.1594  
Training: 2024-02-02 23:26:48,148-Speed 1968.33 samples/sec   Loss 11.0436   LearningRate 0.000283   Epoch: 14   Global Step: 145060   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2135  Reg Loss 0.1377  
Training: 2024-02-02 23:26:53,352-Speed 1968.46 samples/sec   Loss 11.0849   LearningRate 0.000283   Epoch: 14   Global Step: 145080   Fp16 Grad Scale: 131072   Required: 4 hours Feat Norm 3.2314  Reg Loss 0.1539  
Training: 2024-02-02 23:26:58,552-Speed 1969.57 samples/sec   Loss 11.1723   LearningRate 0.000283   Epoch: 14   Global Step: 145100   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2390  Reg Loss 0.1182  
Training: 2024-02-02 23:27:03,758-Speed 1967.36 samples/sec   Loss 11.2204   LearningRate 0.000283   Epoch: 14   Global Step: 145120   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2357  Reg Loss 0.1244  
Training: 2024-02-02 23:27:08,961-Speed 1968.42 samples/sec   Loss 11.0866   LearningRate 0.000283   Epoch: 14   Global Step: 145140   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2367  Reg Loss 0.1173  
Training: 2024-02-02 23:27:14,164-Speed 1968.53 samples/sec   Loss 11.0295   LearningRate 0.000283   Epoch: 14   Global Step: 145160   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2138  Reg Loss 0.1333  
Training: 2024-02-02 23:27:19,370-Speed 1967.33 samples/sec   Loss 10.8893   LearningRate 0.000282   Epoch: 14   Global Step: 145180   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2369  Reg Loss 0.1291  
Training: 2024-02-02 23:27:24,569-Speed 1970.20 samples/sec   Loss 11.0191   LearningRate 0.000282   Epoch: 14   Global Step: 145200   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2459  Reg Loss 0.0894  
Training: 2024-02-02 23:27:29,772-Speed 1968.39 samples/sec   Loss 11.0871   LearningRate 0.000282   Epoch: 14   Global Step: 145220   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2358  Reg Loss 0.1286  
Training: 2024-02-02 23:27:34,975-Speed 1968.46 samples/sec   Loss 11.0280   LearningRate 0.000282   Epoch: 14   Global Step: 145240   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2102  Reg Loss 0.1639  
Training: 2024-02-02 23:27:40,181-Speed 1967.65 samples/sec   Loss 11.0696   LearningRate 0.000282   Epoch: 14   Global Step: 145260   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2353  Reg Loss 0.1038  
Training: 2024-02-02 23:27:45,381-Speed 1969.45 samples/sec   Loss 11.1646   LearningRate 0.000282   Epoch: 14   Global Step: 145280   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2387  Reg Loss 0.1097  
Training: 2024-02-02 23:27:50,582-Speed 1969.41 samples/sec   Loss 11.0760   LearningRate 0.000282   Epoch: 14   Global Step: 145300   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2327  Reg Loss 0.1205  
Training: 2024-02-02 23:27:55,787-Speed 1967.82 samples/sec   Loss 11.0551   LearningRate 0.000282   Epoch: 14   Global Step: 145320   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2292  Reg Loss 0.1356  
Training: 2024-02-02 23:28:00,988-Speed 1969.11 samples/sec   Loss 11.0926   LearningRate 0.000282   Epoch: 14   Global Step: 145340   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2352  Reg Loss 0.1353  
Training: 2024-02-02 23:28:06,190-Speed 1968.87 samples/sec   Loss 11.2280   LearningRate 0.000282   Epoch: 14   Global Step: 145360   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2338  Reg Loss 0.1124  
Training: 2024-02-02 23:28:11,392-Speed 1969.13 samples/sec   Loss 11.2271   LearningRate 0.000281   Epoch: 14   Global Step: 145380   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2404  Reg Loss 0.1021  
Training: 2024-02-02 23:28:16,594-Speed 1968.85 samples/sec   Loss 11.1208   LearningRate 0.000281   Epoch: 14   Global Step: 145400   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2449  Reg Loss 0.1236  
Training: 2024-02-02 23:28:21,799-Speed 1967.83 samples/sec   Loss 10.9570   LearningRate 0.000281   Epoch: 14   Global Step: 145420   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2329  Reg Loss 0.1156  
Training: 2024-02-02 23:28:27,002-Speed 1968.36 samples/sec   Loss 11.2567   LearningRate 0.000281   Epoch: 14   Global Step: 145440   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2530  Reg Loss 0.0854  
Training: 2024-02-02 23:28:32,206-Speed 1967.99 samples/sec   Loss 11.0234   LearningRate 0.000281   Epoch: 14   Global Step: 145460   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2571  Reg Loss 0.1179  
Training: 2024-02-02 23:28:37,410-Speed 1968.36 samples/sec   Loss 11.1078   LearningRate 0.000281   Epoch: 14   Global Step: 145480   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2456  Reg Loss 0.1225  
Training: 2024-02-02 23:28:42,610-Speed 1969.31 samples/sec   Loss 11.0960   LearningRate 0.000281   Epoch: 14   Global Step: 145500   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2339  Reg Loss 0.1160  
Training: 2024-02-02 23:28:47,815-Speed 1967.82 samples/sec   Loss 11.0986   LearningRate 0.000281   Epoch: 14   Global Step: 145520   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2430  Reg Loss 0.1396  
Training: 2024-02-02 23:28:53,023-Speed 1966.60 samples/sec   Loss 11.1644   LearningRate 0.000281   Epoch: 14   Global Step: 145540   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2283  Reg Loss 0.1105  
Training: 2024-02-02 23:28:58,226-Speed 1968.28 samples/sec   Loss 11.0330   LearningRate 0.000281   Epoch: 14   Global Step: 145560   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2421  Reg Loss 0.0826  
Training: 2024-02-02 23:29:03,429-Speed 1968.52 samples/sec   Loss 11.1114   LearningRate 0.000280   Epoch: 14   Global Step: 145580   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2240  Reg Loss 0.1572  
Training: 2024-02-02 23:29:08,644-Speed 1964.17 samples/sec   Loss 11.0262   LearningRate 0.000280   Epoch: 14   Global Step: 145600   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2309  Reg Loss 0.1228  
Training: 2024-02-02 23:29:13,863-Speed 1962.52 samples/sec   Loss 10.9148   LearningRate 0.000280   Epoch: 14   Global Step: 145620   Fp16 Grad Scale: 65536   Required: 4 hours Feat Norm 3.2552  Reg Loss 0.0905  
