Training: 2024-02-18 00:57:08,166-rank_id: 0
Training: 2024-02-18 13:48:04,420-Speed 2007.61 samples/sec   Loss 9.5837   LearningRate 0.000138   Epoch: 17   Global Step: 174360   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0684  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:09,520-Speed 2008.25 samples/sec   Loss 9.6056   LearningRate 0.000138   Epoch: 17   Global Step: 174380   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9338  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:14,622-Speed 2007.73 samples/sec   Loss 9.4662   LearningRate 0.000138   Epoch: 17   Global Step: 174400   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1567  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:19,721-Speed 2008.55 samples/sec   Loss 9.5242   LearningRate 0.000138   Epoch: 17   Global Step: 174420   Fp16 Grad Scale: 65536   Required: 2 hours Feat Norm 19.7771  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:24,819-Speed 2009.34 samples/sec   Loss 9.5393   LearningRate 0.000138   Epoch: 17   Global Step: 174440   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0969  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:29,925-Speed 2005.88 samples/sec   Loss 9.5995   LearningRate 0.000138   Epoch: 17   Global Step: 174460   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0691  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:35,027-Speed 2007.44 samples/sec   Loss 9.5442   LearningRate 0.000138   Epoch: 17   Global Step: 174480   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8359  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:40,131-Speed 2007.31 samples/sec   Loss 9.6519   LearningRate 0.000138   Epoch: 17   Global Step: 174500   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9228  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:45,231-Speed 2007.98 samples/sec   Loss 9.5674   LearningRate 0.000137   Epoch: 17   Global Step: 174520   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.2477  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:50,330-Speed 2008.94 samples/sec   Loss 9.5709   LearningRate 0.000137   Epoch: 17   Global Step: 174540   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9056  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:48:55,431-Speed 2008.00 samples/sec   Loss 9.5559   LearningRate 0.000137   Epoch: 17   Global Step: 174560   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.6323  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:00,531-Speed 2008.20 samples/sec   Loss 9.4664   LearningRate 0.000137   Epoch: 17   Global Step: 174580   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8666  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:05,632-Speed 2007.97 samples/sec   Loss 9.5821   LearningRate 0.000137   Epoch: 17   Global Step: 174600   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9773  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:10,734-Speed 2007.48 samples/sec   Loss 9.5600   LearningRate 0.000137   Epoch: 17   Global Step: 174620   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0040  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:15,835-Speed 2007.73 samples/sec   Loss 9.4986   LearningRate 0.000137   Epoch: 17   Global Step: 174640   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8513  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:20,936-Speed 2008.07 samples/sec   Loss 9.6442   LearningRate 0.000137   Epoch: 17   Global Step: 174660   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0710  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:26,038-Speed 2007.49 samples/sec   Loss 9.5896   LearningRate 0.000137   Epoch: 17   Global Step: 174680   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0409  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:31,140-Speed 2007.82 samples/sec   Loss 9.5618   LearningRate 0.000137   Epoch: 17   Global Step: 174700   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9937  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:36,244-Speed 2006.81 samples/sec   Loss 9.6033   LearningRate 0.000136   Epoch: 17   Global Step: 174720   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1771  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:41,343-Speed 2008.76 samples/sec   Loss 9.4914   LearningRate 0.000136   Epoch: 17   Global Step: 174740   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.7972  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:46,445-Speed 2007.35 samples/sec   Loss 9.5584   LearningRate 0.000136   Epoch: 17   Global Step: 174760   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8558  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:51,549-Speed 2006.64 samples/sec   Loss 9.5099   LearningRate 0.000136   Epoch: 17   Global Step: 174780   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.3156  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:49:56,654-Speed 2006.70 samples/sec   Loss 9.4982   LearningRate 0.000136   Epoch: 17   Global Step: 174800   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9236  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:01,758-Speed 2006.81 samples/sec   Loss 9.5379   LearningRate 0.000136   Epoch: 17   Global Step: 174820   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.5066  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:06,855-Speed 2009.86 samples/sec   Loss 9.4556   LearningRate 0.000136   Epoch: 17   Global Step: 174840   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9745  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:11,956-Speed 2007.72 samples/sec   Loss 9.6841   LearningRate 0.000136   Epoch: 17   Global Step: 174860   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.8424  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:17,064-Speed 2005.35 samples/sec   Loss 9.5814   LearningRate 0.000136   Epoch: 17   Global Step: 174880   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.1501  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:22,174-Speed 2004.16 samples/sec   Loss 9.5612   LearningRate 0.000136   Epoch: 17   Global Step: 174900   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.0266  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:27,288-Speed 2002.92 samples/sec   Loss 9.5582   LearningRate 0.000135   Epoch: 17   Global Step: 174920   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9374  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:32,389-Speed 2007.79 samples/sec   Loss 9.5699   LearningRate 0.000135   Epoch: 17   Global Step: 174940   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9655  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:37,492-Speed 2007.20 samples/sec   Loss 9.5298   LearningRate 0.000135   Epoch: 17   Global Step: 174960   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0883  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:42,593-Speed 2008.02 samples/sec   Loss 9.6114   LearningRate 0.000135   Epoch: 17   Global Step: 174980   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0535  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:47,698-Speed 2006.35 samples/sec   Loss 9.5575   LearningRate 0.000135   Epoch: 17   Global Step: 175000   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0035  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:52,805-Speed 2005.44 samples/sec   Loss 9.6097   LearningRate 0.000135   Epoch: 17   Global Step: 175020   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1414  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:50:57,903-Speed 2009.42 samples/sec   Loss 9.5653   LearningRate 0.000135   Epoch: 17   Global Step: 175040   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0713  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:03,004-Speed 2008.00 samples/sec   Loss 9.6154   LearningRate 0.000135   Epoch: 17   Global Step: 175060   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1782  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:08,104-Speed 2008.34 samples/sec   Loss 9.5290   LearningRate 0.000135   Epoch: 17   Global Step: 175080   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0877  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:13,205-Speed 2007.81 samples/sec   Loss 9.6319   LearningRate 0.000135   Epoch: 17   Global Step: 175100   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9400  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:18,307-Speed 2007.67 samples/sec   Loss 9.4614   LearningRate 0.000134   Epoch: 17   Global Step: 175120   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1597  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:23,411-Speed 2006.49 samples/sec   Loss 9.5536   LearningRate 0.000134   Epoch: 17   Global Step: 175140   Fp16 Grad Scale: 65536   Required: 2 hours Feat Norm 20.0528  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:28,518-Speed 2005.69 samples/sec   Loss 9.5070   LearningRate 0.000134   Epoch: 17   Global Step: 175160   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0086  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:33,625-Speed 2005.82 samples/sec   Loss 9.6186   LearningRate 0.000134   Epoch: 17   Global Step: 175180   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0133  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:38,740-Speed 2002.10 samples/sec   Loss 9.5775   LearningRate 0.000134   Epoch: 17   Global Step: 175200   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0451  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:43,848-Speed 2005.38 samples/sec   Loss 9.6464   LearningRate 0.000134   Epoch: 17   Global Step: 175220   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9478  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:48,950-Speed 2007.38 samples/sec   Loss 9.4924   LearningRate 0.000134   Epoch: 17   Global Step: 175240   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9642  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:54,044-Speed 2010.80 samples/sec   Loss 9.6344   LearningRate 0.000134   Epoch: 17   Global Step: 175260   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9949  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:51:59,143-Speed 2008.74 samples/sec   Loss 9.5564   LearningRate 0.000134   Epoch: 17   Global Step: 175280   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.1195  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:04,247-Speed 2006.85 samples/sec   Loss 9.5086   LearningRate 0.000134   Epoch: 17   Global Step: 175300   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.8024  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:09,349-Speed 2007.46 samples/sec   Loss 9.5469   LearningRate 0.000133   Epoch: 17   Global Step: 175320   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.7950  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:14,452-Speed 2007.34 samples/sec   Loss 9.5779   LearningRate 0.000133   Epoch: 17   Global Step: 175340   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.1268  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:19,560-Speed 2005.16 samples/sec   Loss 9.5503   LearningRate 0.000133   Epoch: 17   Global Step: 175360   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9371  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:24,663-Speed 2007.01 samples/sec   Loss 9.6109   LearningRate 0.000133   Epoch: 17   Global Step: 175380   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0091  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:29,768-Speed 2006.37 samples/sec   Loss 9.5765   LearningRate 0.000133   Epoch: 17   Global Step: 175400   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.7650  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:34,871-Speed 2007.28 samples/sec   Loss 9.5924   LearningRate 0.000133   Epoch: 17   Global Step: 175420   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0947  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:39,974-Speed 2007.12 samples/sec   Loss 9.5809   LearningRate 0.000133   Epoch: 17   Global Step: 175440   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1161  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:45,075-Speed 2007.94 samples/sec   Loss 9.6201   LearningRate 0.000133   Epoch: 17   Global Step: 175460   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8955  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:50,176-Speed 2007.80 samples/sec   Loss 9.6157   LearningRate 0.000133   Epoch: 17   Global Step: 175480   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9846  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:52:55,278-Speed 2007.45 samples/sec   Loss 9.5184   LearningRate 0.000133   Epoch: 17   Global Step: 175500   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.7533  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:00,384-Speed 2006.17 samples/sec   Loss 9.5198   LearningRate 0.000132   Epoch: 17   Global Step: 175520   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9195  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:05,490-Speed 2005.84 samples/sec   Loss 9.5766   LearningRate 0.000132   Epoch: 17   Global Step: 175540   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0108  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:10,593-Speed 2007.27 samples/sec   Loss 9.6798   LearningRate 0.000132   Epoch: 17   Global Step: 175560   Fp16 Grad Scale: 65536   Required: 2 hours Feat Norm 19.9048  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:15,689-Speed 2009.96 samples/sec   Loss 9.6841   LearningRate 0.000132   Epoch: 17   Global Step: 175580   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.0063  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:20,794-Speed 2006.27 samples/sec   Loss 9.5749   LearningRate 0.000132   Epoch: 17   Global Step: 175600   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9225  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:25,906-Speed 2003.79 samples/sec   Loss 9.5244   LearningRate 0.000132   Epoch: 17   Global Step: 175620   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.0289  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:31,009-Speed 2007.08 samples/sec   Loss 9.7033   LearningRate 0.000132   Epoch: 17   Global Step: 175640   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9862  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:36,111-Speed 2007.86 samples/sec   Loss 9.6002   LearningRate 0.000132   Epoch: 17   Global Step: 175660   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.3901  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:41,213-Speed 2007.46 samples/sec   Loss 9.6100   LearningRate 0.000132   Epoch: 17   Global Step: 175680   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0529  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:46,317-Speed 2006.50 samples/sec   Loss 9.4669   LearningRate 0.000132   Epoch: 17   Global Step: 175700   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.6918  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:51,420-Speed 2006.96 samples/sec   Loss 9.5453   LearningRate 0.000131   Epoch: 17   Global Step: 175720   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8388  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:53:56,522-Speed 2007.85 samples/sec   Loss 9.6310   LearningRate 0.000131   Epoch: 17   Global Step: 175740   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9325  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:01,628-Speed 2006.19 samples/sec   Loss 9.5083   LearningRate 0.000131   Epoch: 17   Global Step: 175760   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9898  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:06,734-Speed 2005.90 samples/sec   Loss 9.6771   LearningRate 0.000131   Epoch: 17   Global Step: 175780   Fp16 Grad Scale: 65536   Required: 2 hours Feat Norm 19.9181  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:11,847-Speed 2003.09 samples/sec   Loss 9.6510   LearningRate 0.000131   Epoch: 17   Global Step: 175800   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1188  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:16,961-Speed 2003.12 samples/sec   Loss 9.5354   LearningRate 0.000131   Epoch: 17   Global Step: 175820   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9958  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:22,061-Speed 2008.11 samples/sec   Loss 9.6335   LearningRate 0.000131   Epoch: 17   Global Step: 175840   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9860  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:27,160-Speed 2009.07 samples/sec   Loss 9.5810   LearningRate 0.000131   Epoch: 17   Global Step: 175860   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9178  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:32,262-Speed 2007.35 samples/sec   Loss 9.5821   LearningRate 0.000131   Epoch: 17   Global Step: 175880   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9358  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:37,375-Speed 2003.32 samples/sec   Loss 9.6131   LearningRate 0.000131   Epoch: 17   Global Step: 175900   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.2983  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:42,474-Speed 2008.34 samples/sec   Loss 9.5939   LearningRate 0.000130   Epoch: 17   Global Step: 175920   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.7799  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:47,576-Speed 2007.52 samples/sec   Loss 9.4920   LearningRate 0.000130   Epoch: 17   Global Step: 175940   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 20.2120  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:52,677-Speed 2007.91 samples/sec   Loss 9.7002   LearningRate 0.000130   Epoch: 17   Global Step: 175960   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9320  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:54:57,780-Speed 2007.16 samples/sec   Loss 9.6656   LearningRate 0.000130   Epoch: 17   Global Step: 175980   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.7620  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:55:02,880-Speed 2008.17 samples/sec   Loss 9.7152   LearningRate 0.000130   Epoch: 17   Global Step: 176000   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.0068  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:55:09,073-[lfw][176000]XNorm: 18.763565
Training: 2024-02-18 13:55:09,073-[lfw][176000]Accuracy-Flip: 0.79267+-0.01849
Training: 2024-02-18 13:55:09,074-[lfw][176000]Accuracy-Highest: 0.86000
Training: 2024-02-18 13:55:16,147-[cfp_fp][176000]XNorm: 20.885153
Training: 2024-02-18 13:55:16,148-[cfp_fp][176000]Accuracy-Flip: 0.62671+-0.01531
Training: 2024-02-18 13:55:16,148-[cfp_fp][176000]Accuracy-Highest: 0.68914
Training: 2024-02-18 13:55:22,305-[agedb_30][176000]XNorm: 20.676374
Training: 2024-02-18 13:55:22,306-[agedb_30][176000]Accuracy-Flip: 0.52983+-0.02655
Training: 2024-02-18 13:55:22,307-[agedb_30][176000]Accuracy-Highest: 0.61083
Training: 2024-02-18 13:55:27,418-Speed 417.33 samples/sec   Loss 9.6852   LearningRate 0.000130   Epoch: 17   Global Step: 176020   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.8029  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:55:32,516-Speed 2009.32 samples/sec   Loss 9.6011   LearningRate 0.000130   Epoch: 17   Global Step: 176040   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 19.9720  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:55:37,625-Speed 2004.60 samples/sec   Loss 9.6532   LearningRate 0.000130   Epoch: 17   Global Step: 176060   Fp16 Grad Scale: 32768   Required: 2 hours Feat Norm 20.1647  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 13:55:42,726-Speed 2007.88 samples/sec   Loss 9.5270   LearningRate 0.000130   Epoch: 17   Global Step: 176080   Fp16 Grad Scale: 16384   Required: 2 hours Feat Norm 19.9579  Reg Loss 0.0000  Meet Loss 0.0000
